date,site,latitude,longitude,co,nox,no2,o3,so2,pm10,pm25
2023-03-06 01:00:00,Blackburn Accrington Road,53.747763,-2.45268,,8.97724,8.66395,,,,
2020-09-08 17:00:00,Belfast Centre,54.59965,-5.928833,0.085133,38.26886,29.19959,31.48217,2.38937,9.325,5.613
2017-03-08 15:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,294.05376,79.23143,,,,
2021-07-09 23:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,23.1174,13.76996,,,,
2020-09-07 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,53.97268,30.04063,,,,
2018-07-03 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,38.57122,21.46695,,,,
2018-05-05 07:00:00,Barnsley Gawber,53.56292,-1.510436,,28.40359,15.19404,31.52693,1.07738,,
2017-01-02 05:00:00,Aston Hill,52.50385,-3.034178,,3.29677,3.09787,74.14026,,,
2022-11-09 02:00:00,Barnsley Gawber,53.56292,-1.510436,,13.12088,11.29059,23.59915,0.6444,,
2019-10-10 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,428.11923,90.43028,,,29.952,
2021-02-06 20:00:00,Aston Hill,52.50385,-3.034178,,4.93811,4.99696,92.25123,,,
2023-03-04 12:00:00,Birkenhead Borough Road,53.388624,-3.024942,,28.05098,18.21071,,,,
2017-11-07 15:00:00,Birkenhead Borough Road,53.388624,-3.024942,,36.60756,23.32384,,,,
2019-10-07 18:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,,,36.27185,,8.6,4.788
2016-04-07 00:00:00,Aston Hill,52.50385,-3.034178,,0.83513,0.32767,54.54913,,,
2015-09-11 06:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2016-09-05 21:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,118.61038,84.54111,,,,
2019-01-09 05:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,26.35269,12.80386,,,,
2020-01-04 22:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,53.73067,34.66503,,,,
2019-09-04 14:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,94.49817,45.56888,,,,
2023-04-04 22:00:00,Blackburn Accrington Road,53.747763,-2.45268,,57.16562,41.87538,,,,
2021-02-06 02:00:00,Armagh Roadside,54.353728,-6.654558,,9.23578,6.73756,,,17.392,
2021-09-12 04:00:00,Aston Hill,52.50385,-3.034178,,,,73.49165,,,
2019-01-06 20:00:00,Belfast Centre,54.59965,-5.928833,0.217549,18.02963,15.16155,37.81852,2.62308,19.3,17.5
2021-10-10 18:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,43.63463,22.65597,,,,
2019-01-05 20:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,73.45825,46.14959,33.77722,,16.2,12.241
2022-02-03 10:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2019-06-09 13:00:00,Blackburn Accrington Road,53.747763,-2.45268,,33.56246,14.56273,,,,
2020-06-01 04:00:00,Belfast Centre,54.59965,-5.928833,0.039982,,,,0.76655,2.95,1.415
2020-10-03 20:00:00,Aston Hill,52.50385,-3.034178,,1.72392,1.24855,76.83445,,,
2016-09-12 08:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,145.11859,60.81081,,,,
2018-02-06 20:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,28.32721,23.36332,53.12567,,14.4,14.1
2017-01-09 13:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,58.13177,27.28511,43.35658,,11.269,7.753
2020-01-04 05:00:00,Barnsley Gawber,53.56292,-1.510436,,34.57748,19.67749,,0.33516,,
2015-12-12 15:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,94.08592,52.40776,,,4.383,
2020-02-04 06:00:00,Bath A4 Roadside,51.390922,-2.35503,,96.87861,49.56739,,,,
2023-06-11 00:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,29.07,20.655,4.98925,,13.9,11.698
2018-02-05 02:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,4.50663,3.04135,,,,
2016-10-06 12:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,91.98886,50.95426,,,34.499,
2018-08-06 00:00:00,Birkenhead Borough Road,53.388624,-3.024942,,28.82664,28.11208,,,,
2022-07-12 05:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,21.49122,11.45509,,,,
2023-10-07 20:00:00,Aston Hill,52.50385,-3.034178,,1.33514,1.16498,63.91229,,,
2022-01-07 13:00:00,Belfast Centre,54.59965,-5.928833,0.079991,21.40792,13.40622,48.5454,1.02437,8.975,3.962
2017-11-06 09:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,47.11061,23.02076,,,18.216,
2021-03-03 22:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,69.27863,47.92817,,,,
2022-06-04 16:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,23.72207,12.38988,71.09681,,14.05,4.505
2018-01-03 18:00:00,Belfast Centre,54.59965,-5.928833,0.094327,10.92957,9.43548,76.88434,1.90986,14.0,3.882
2020-11-12 00:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,5.32123,3.33127,,,,
2015-02-01 19:00:00,Blackburn Accrington Road,53.747763,-2.45268,,36.93229,27.46924,,,,
2020-06-08 19:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,16.91391,7.78933,,,,
2020-11-06 18:00:00,Blackburn Accrington Road,53.747763,-2.45268,,6.90793,6.60906,,,,
2019-06-08 16:00:00,Ballymena Ballykeel,54.861595,-6.250873,,22.33148,14.49401,,,,
2018-08-02 16:00:00,Aston Hill,52.50385,-3.034178,,3.13202,2.95551,69.83507,,,
2016-07-01 23:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,,
2022-11-08 13:00:00,Ballymena Ballykeel,54.861595,-6.250873,,5.48087,3.86339,,,,
2022-05-01 14:00:00,Ballymena Antrim Road,54.851491,-6.274961,,197.64094,72.31668,,,,
2021-05-05 17:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,66.30527,33.73982,55.13121,,8.625,3.208
2017-08-03 21:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,231.54016,82.22746,,,48.531,
2018-12-02 09:00:00,Blackburn Accrington Road,53.747763,-2.45268,,43.40287,27.53518,,,,
2021-01-01 05:00:00,Birmingham Ladywood,52.481346,-1.918235,,24.39312,22.67711,17.49763,0.06015,24.8,22.712
2022-03-03 23:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2021-10-02 10:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,,,,,,
2017-11-02 18:00:00,Aston Hill,52.50385,-3.034178,,10.65243,10.55212,43.15701,,,
2020-10-06 16:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,65.14026,42.31931,,,,
2023-03-03 00:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,7.32169,5.60061,71.71215,,9.175,4.41
2019-12-02 08:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,155.22555,70.17437,,,13.333,
2017-03-02 04:00:00,Blackburn Accrington Road,53.747763,-2.45268,,11.93018,9.58736,,,,
2017-04-03 17:00:00,Ballymena Ballykeel,54.861595,-6.250873,,81.70678,62.94707,,0.98121,,
2022-01-12 21:00:00,Armagh Roadside,54.353728,-6.654558,,46.66418,30.04639,,,17.392,
2017-07-08 05:00:00,Aston Hill,52.50385,-3.034178,,1.23313,0.81892,61.56735,,,
2017-12-06 00:00:00,Blackburn Accrington Road,53.747763,-2.45268,,3.46354,0.74396,,,,
2018-07-04 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,117.70033,66.14584,,,,
2022-01-06 16:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,34.8623,24.06473,55.03143,,10.65,6.651
2020-04-12 22:00:00,Armagh Roadside,54.353728,-6.654558,,3.17493,2.35983,,,15.459,
2019-08-12 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,1.88847,0.72076,,,,
2019-07-08 03:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,,,38.46712,,9.325,4.741
2015-09-03 17:00:00,Aston Hill,52.50385,-3.034178,,0.87736,0.77695,75.93639,,,
2022-10-07 05:00:00,Birmingham Ladywood,52.481346,-1.918235,,7.13727,5.33566,34.92475,0.52469,7.0,4.953
2017-04-03 15:00:00,Armagh Roadside,54.353728,-6.654558,,38.58803,17.24406,,,8.1,
2016-04-11 17:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,158.36743,76.33839,,,,
2018-01-10 15:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,11.8,5.1
2023-03-05 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,66.60716,31.35525,,,29.179,
2017-10-06 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,73.61882,27.11064,,,,
2023-06-05 15:00:00,Belfast Centre,54.59965,-5.928833,0.038912,13.81882,10.03015,74.51582,0.28392,7.4,4.953
2020-08-04 16:00:00,Armagh Roadside,54.353728,-6.654558,,63.45912,33.58007,,,28.986,
2021-03-10 13:00:00,Blackburn Accrington Road,53.747763,-2.45268,,16.34691,9.10207,,,,
2019-02-03 22:00:00,Aston Hill,52.50385,-3.034178,,1.9626,1.43647,92.70027,,,
2022-04-08 20:00:00,Ballymena Antrim Road,54.851491,-6.274961,,26.01866,12.50263,,,,
2019-07-10 06:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,16.61269,8.34564,,,,
2022-04-02 19:00:00,Barnsley Gawber,53.56292,-1.510436,,11.88524,9.77931,68.5024,1.37036,,
2023-10-09 06:00:00,Armagh Roadside,54.353728,-6.654558,,27.9225,8.89313,,,11.594,
2019-01-11 03:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,13.77033,,11.1,9.811
2022-04-05 15:00:00,Aston Hill,52.50385,-3.034178,,2.54945,2.32792,70.99703,,,
2021-06-09 16:00:00,Belfast Centre,54.59965,-5.928833,0.053504,31.16335,25.58655,39.71443,0.37723,23.975,12.783
2017-04-09 06:00:00,Billingham,54.60537,-1.275039,,33.89976,21.64322,,,,
2019-02-02 10:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,,,11.7,
2020-02-02 09:00:00,Birkenhead Borough Road,53.388624,-3.024942,,18.23454,14.4677,,,,
2015-06-10 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,320.96244,104.958,,,37.748,
2021-04-08 08:00:00,Ballymena Antrim Road,54.851491,-6.274961,,45.64544,17.27432,,,,
2020-02-01 11:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,7.0,
2015-04-01 15:00:00,Billingham,54.60537,-1.275039,,,,,,,
2016-06-01 04:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,0.48428,,
2017-12-08 01:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,18.01916,9.0145,,,6.425,
2017-09-01 23:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,9.98708,5.79009,,,14.966,
2022-02-11 06:00:00,Birmingham Ladywood,52.481346,-1.918235,,12.75982,11.21772,47.91451,0.20341,8.1,3.609
2019-11-10 16:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,114.35834,41.9926,,,,
2017-03-04 23:00:00,Armagh Roadside,54.353728,-6.654558,,4.13196,3.09873,,,3.9,
2019-07-02 20:00:00,Ballymena Antrim Road,54.851491,-6.274961,,49.38822,24.55436,,,,
2018-01-07 14:00:00,Billingham,54.60537,-1.275039,,13.14313,11.26236,,,,
2019-01-04 23:00:00,Armagh Roadside,54.353728,-6.654558,,9.07227,6.21473,,,,
2017-11-11 09:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,374.70394,135.52244,,,19.999,
2019-05-12 18:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,41.49892,21.06331,47.19831,,7.7,4.552
2023-08-06 02:00:00,Aston Hill,52.50385,-3.034178,,4.41738,3.92166,56.37853,,,
2018-04-05 19:00:00,Ballymena Antrim Road,54.851491,-6.274961,,48.66775,23.2973,,,,
2023-12-01 02:00:00,Bath A4 Roadside,51.390922,-2.35503,,3.4895,2.45472,,,,
2020-05-03 04:00:00,Belfast Centre,54.59965,-5.928833,0.420515,,,,1.26268,27.0,22.241
2019-04-08 10:00:00,Barnsley Gawber,53.56292,-1.510436,,,,79.828,,,
2016-06-05 21:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,13.09011,9.53429,,,9.475,
2018-08-08 12:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,107.42893,43.58023,,,,
2023-03-08 19:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,20.24859,7.5735,,,,
2016-03-07 11:00:00,Aston Hill,52.50385,-3.034178,,1.39517,0.53933,57.17681,,,
2016-03-04 18:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,86.69888,41.15078,,,15.783,
2019-07-12 15:00:00,Ballymena Ballykeel,54.861595,-6.250873,,8.68573,6.60155,,,,
2017-01-06 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,19.46925,12.41595,,,,
2019-07-05 07:00:00,Ballymena Ballykeel,54.861595,-6.250873,,40.43007,29.41001,,2.51479,,
2022-10-04 13:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,43.38523,19.63216,,,,
2019-08-06 01:00:00,Ballymena Ballykeel,54.861595,-6.250873,,10.85183,9.86848,,,,
2016-10-11 14:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,128.14419,59.11824,33.47787,,7.8,
2017-08-03 20:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,39.10584,22.83955,,,,
2015-03-11 01:00:00,Blackburn Accrington Road,53.747763,-2.45268,,138.99221,39.87499,,,,
2022-01-05 21:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,16.33694,13.42033,59.25319,,4.25,3.208
2021-12-04 20:00:00,Barnsley Gawber,53.56292,-1.510436,,15.52588,14.71273,60.86885,2.05894,,
2018-06-12 21:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,175.96074,68.86872,,,11.666,
2018-03-06 17:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,44.83128,25.97645,,,7.5,
2019-01-05 09:00:00,Armagh Roadside,54.353728,-6.654558,,83.23465,27.56767,,,14.0,
2018-09-07 22:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,13.26438,9.8989,33.98259,,11.0,6.8
2020-11-11 19:00:00,Ballymena Ballykeel,54.861595,-6.250873,,9.71762,6.85207,,0.81709,,
2015-07-03 03:00:00,Armagh Roadside,54.353728,-6.654558,,2.9529,2.9529,,,15.6,
2017-09-10 13:00:00,Blackburn Accrington Road,53.747763,-2.45268,,29.66998,15.91725,,,,
2022-04-07 01:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,8.15452,6.4008,51.04893,,2.85,1.415
2021-06-02 22:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,36.40171,28.21803,,,,
2016-10-10 10:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,257.2695,61.46058,,,,
2019-09-11 07:00:00,Armagh Roadside,54.353728,-6.654558,,18.85343,9.89999,,,3.6,
2020-03-11 04:00:00,Ballymena Ballykeel,54.861595,-6.250873,,5.94357,4.21518,,0.37712,,
2022-05-03 23:00:00,Bath A4 Roadside,51.390922,-2.35503,,25.78008,13.50701,,,,
2015-07-06 05:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,12.4,
2020-09-01 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,20.5082,12.68461,,,,
2017-04-08 13:00:00,Birkenhead Borough Road,53.388624,-3.024942,,18.80619,11.13467,,,,
2016-07-05 03:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,11.57875,10.6488,,,15.983,
2015-08-06 17:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,80.61092,41.14792,,,,
2023-06-08 17:00:00,Bath A4 Roadside,51.390922,-2.35503,,35.65303,16.16144,,,,
2018-10-04 19:00:00,Belfast Centre,54.59965,-5.928833,0.086945,24.62629,23.00593,44.85336,0.94132,12.4,6.412
2020-03-05 11:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,15.87815,9.24309,,,,
2016-12-02 17:00:00,Blackburn Accrington Road,53.747763,-2.45268,,77.23583,57.93967,,,,
2021-05-03 00:00:00,Blackburn Accrington Road,53.747763,-2.45268,,8.91669,7.98531,,,,
2018-03-04 03:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,35.1071,17.56214,58.11906,,6.1,8.8
2022-07-04 06:00:00,Aston Hill,52.50385,-3.034178,,1.09703,0.93243,82.5222,,,
2022-07-09 16:00:00,Armagh Roadside,54.353728,-6.654558,,24.89481,12.24603,,,26.087,
2020-04-11 14:00:00,Aston Hill,52.50385,-3.034178,,1.08152,0.66737,64.26154,,,
2022-08-12 13:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,36.16525,27.10548,49.2439,,10.1,4.552
2017-10-03 20:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,143.61249,59.32958,,,,
2020-06-12 23:00:00,Ballymena Antrim Road,54.851491,-6.274961,,,,,,,
2018-10-05 15:00:00,Blackburn Accrington Road,53.747763,-2.45268,,33.70789,16.27034,,,,
2017-02-03 02:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,32.75108,22.41737,,,5.608,
2017-06-10 21:00:00,Belfast Centre,54.59965,-5.928833,0.192582,32.69293,22.16781,15.36689,5.20005,10.3,9.0
2018-09-02 10:00:00,Blackburn Accrington Road,53.747763,-2.45268,,43.90874,17.79966,,,,
2018-07-03 14:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,217.8209,79.45579,,,11.666,
2018-08-10 14:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,77.2957,29.82995,,,,
2019-07-04 08:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,98.66337,66.26567,,,,
2017-03-11 15:00:00,Ballymena Ballykeel,54.861595,-6.250873,,24.24185,21.48337,,1.05719,,
2020-06-01 19:00:00,Armagh Roadside,54.353728,-6.654558,,,,,,23.8,
2017-10-04 08:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,74.7056,27.09965,,,,
2023-07-05 09:00:00,Bath A4 Roadside,51.390922,-2.35503,,63.34561,24.51954,,,,
2022-12-07 12:00:00,Aston Hill,52.50385,-3.034178,,2.80747,2.33406,77.08391,,,
2023-05-10 08:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,83.95875,34.425,7.78323,,12.9,4.151
2023-05-10 02:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,13.57875,11.0925,31.9312,,4.9,2.547
2019-07-02 22:00:00,Barnsley Gawber,53.56292,-1.510436,,20.41669,18.00448,46.64949,0.84873,,
2023-06-01 15:00:00,Bath A4 Roadside,51.390922,-2.35503,,102.18791,52.3141,,,,
2020-08-10 02:00:00,Bath A4 Roadside,51.390922,-2.35503,,2.49116,1.66425,,,,
2015-04-11 06:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,,,
2020-04-05 01:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,7.70146,5.2547,,,,
2016-01-06 06:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,278.55084,77.67953,,,29.815,
2022-02-07 06:00:00,Bath A4 Roadside,51.390922,-2.35503,,16.49253,7.50957,,,,
2017-05-07 13:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,45.58222,24.26061,63.01303,,8.7,4.9
2023-10-07 06:00:00,Billingham,54.60537,-1.275039,,14.88651,8.91372,,,,
2017-02-09 07:00:00,Birkenhead Borough Road,53.388624,-3.024942,,48.85081,29.58584,,,,
2022-12-12 23:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,60.42713,28.45401,,,,
2018-07-06 06:00:00,Birkenhead Borough Road,53.388624,-3.024942,,80.50391,44.57344,,,,
2021-03-01 04:00:00,Armagh Roadside,54.353728,-6.654558,,24.34376,16.97055,,,20.29,
2016-03-06 16:00:00,Aston Hill,52.50385,-3.034178,,11.78913,9.69972,90.20564,,,
2017-10-01 14:00:00,Belfast Centre,54.59965,-5.928833,0.332961,49.03602,21.23305,59.72132,2.58307,,
2015-08-05 11:00:00,Billingham,54.60537,-1.275039,,30.34086,22.21464,,,,
2020-06-03 03:00:00,Ballymena Antrim Road,54.851491,-6.274961,,25.13473,13.62155,,,,
2017-06-08 19:00:00,Ballymena Antrim Road,54.851491,-6.274961,,63.94573,24.59927,,,,
2019-12-02 17:00:00,Aston Hill,52.50385,-3.034178,,1.13181,0.87789,70.04907,,,
2017-09-01 07:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,145.1401,50.27676,26.94195,,7.7,6.5
2017-10-11 14:00:00,Belfast Centre,54.59965,-5.928833,0.056821,34.42455,25.91314,51.68863,0.86455,10.0,8.7
2023-11-10 16:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,42.26625,20.84625,,,,
2017-07-02 22:00:00,Belfast Centre,54.59965,-5.928833,0.169682,78.14379,60.65685,11.17592,1.08698,15.43,18.8
2021-01-01 11:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,60.00484,31.42087,15.9656,,18.75,15.613
2016-06-03 05:00:00,Armagh Roadside,54.353728,-6.654558,,14.18119,6.53597,,,1.8,
2020-09-05 18:00:00,Birkenhead Borough Road,53.388624,-3.024942,,10.27161,8.40962,,,,
2019-03-11 12:00:00,Birkenhead Borough Road,53.388624,-3.024942,,23.05785,15.09846,,,,
2021-11-05 10:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,86.07668,32.73923,,,32.851,
2023-04-03 01:00:00,Ballymena Ballykeel,54.861595,-6.250873,,10.1143,8.96339,,0.26333,,
2015-03-08 11:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,0.47031,,
2019-01-09 13:00:00,Ballymena Antrim Road,54.851491,-6.274961,,15.3169,6.07967,,,,
2023-12-06 00:00:00,Bath A4 Roadside,51.390922,-2.35503,,16.26757,13.22535,,,,
2019-10-08 18:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,133.29643,52.82058,,,,
2022-11-02 10:00:00,Billingham,54.60537,-1.275039,,34.03935,21.80805,,,,
2023-06-02 17:00:00,Blackburn Accrington Road,53.747763,-2.45268,,321.23907,98.91345,,,,
2019-02-01 11:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,75.37623,41.01861,,,,
2019-11-12 04:00:00,Birmingham Ladywood,52.481346,-1.918235,,,,57.67573,,17.4,7.076
2015-12-01 19:00:00,Ballymena Ballykeel,54.861595,-6.250873,,,,,2.36554,,
2020-09-06 01:00:00,Blackburn Accrington Road,53.747763,-2.45268,,10.46884,10.40246,,,,
2019-05-08 21:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,,,36.52131,,11.45,5.755
2019-06-02 06:00:00,Ballymena Antrim Road,54.851491,-6.274961,,126.56608,50.7433,,,,
2021-02-03 15:00:00,Bath A4 Roadside,51.390922,-2.35503,,159.31169,58.67864,,,,
2021-05-08 12:00:00,Barnsley Gawber,53.56292,-1.510436,,91.45718,17.94313,59.92089,1.28676,,
2018-12-01 07:00:00,Aston Hill,52.50385,-3.034178,,7.7863,7.61218,28.15513,,,
2017-01-11 22:00:00,Ballymena Antrim Road,54.851491,-6.274961,,22.42234,13.29416,,,,
2018-04-09 15:00:00,Barnsley Gawber,53.56292,-1.510436,,12.74628,10.14334,45.00304,1.19609,,
2018-06-10 07:00:00,Armagh Roadside,54.353728,-6.654558,,173.32074,31.77419,,,24.5,
2023-10-03 19:00:00,Belfast Centre,54.59965,-5.928833,0.243233,84.91084,65.24304,10.84608,3.0179,28.05,20.991
2023-03-07 07:00:00,Ballymena Ballykeel,54.861595,-6.250873,,6.26822,3.29906,,2.79395,,
2022-08-09 09:00:00,Aston Hill,52.50385,-3.034178,,4.21299,3.33692,54.73207,,,
2019-08-01 03:00:00,Barnsley Gawber,53.56292,-1.510436,,1.68599,1.5411,72.14456,0.78602,,
2019-01-01 10:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,9.31808,5.86968,,,,
2018-02-02 11:00:00,Birkenhead Borough Road,53.388624,-3.024942,,36.41265,22.15342,,,,
2015-04-10 09:00:00,Belfast Centre,54.59965,-5.928833,0.046568,22.31648,14.27394,66.95574,0.75636,16.0,17.5
2021-08-07 20:00:00,Bath A4 Roadside,51.390922,-2.35503,,34.98766,21.26266,,,,
2015-02-04 00:00:00,Billingham,54.60537,-1.275039,,6.44831,5.15419,,,,
2021-05-11 02:00:00,Blackburn Accrington Road,53.747763,-2.45268,,68.88585,30.47827,,,,
2015-09-11 08:00:00,Barnsley Gawber,53.56292,-1.510436,,13.32104,9.57398,55.68003,0.81623,,
2016-09-12 11:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,80.83229,37.53855,26.84217,,14.8,14.6
2017-11-05 13:00:00,Aberdeen Wellington Road,57.133888,-2.094198,,238.93704,88.66933,,,,
2017-05-04 06:00:00,Aberdeen Union Street Roadside,57.144555,-2.106472,,197.38721,71.91478,,,,
2022-05-05 02:00:00,Belfast Centre,54.59965,-5.928833,0.07264,,,56.07917,0.45282,10.025,6.132
2018-04-01 11:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,63.79622,31.19999,51.04003,,24.109,14.817
2022-01-04 16:00:00,Birmingham A4540 Roadside,52.476145,-1.874978,,61.11821,43.43596,61.36778,,10.25,3.703
2023-12-10 18:00:00,Belfast Stockman's Lane,54.572586,-5.974944,,207.88875,62.92125,,,37.682,
2016-07-03 12:00:00,Blackburn Accrington Road,53.747763,-2.45268,,22.48144,16.79892,,,,
2023-11-04 04:00:00,Aberdeen Erroll Park,57.1574,-2.09477,,24.30395,17.13757,67.40477,,3.6,1.415
2015-12-05 05:00:00,Billingham,54.60537,-1.275039,,12.45085,9.29332,,,,
